Temp_ID,Easting,Northing,Tree_Height,Crown_Diameter,Plot_Number,Date
444,477002.273,5429211.294,37.3,3.03,br01,2026-03-08
445,476954.383,5429141.333,33.27,4.34,br01,2026-03-08
446,477013.317,5429228.568,41.78,3.82,br01,2026-03-08
447,477017.794,5429217.834,43.52,2.26,br01,2026-03-08
448,477029.868,5429232.749,42.03,4.06,br01,2026-03-08
449,476974.569,5429124.217,28.86,3.15,br01,2026-03-08
450,476991.937,5429160.72,42.18,1.47,br01,2026-03-08
451,476934.82,5429127.16,31.9,2.12,br01,2026-03-08
452,476936.503,5429147.181,35.15,6.27,br01,2026-03-08
453,476935.138,5429134.719,34.29,2.48,br01,2026-03-08
454,477004.893,5429199.275,41.67,1.58,br01,2026-03-08
455,477008.57,5429193.304,37.93,1.66,br01,2026-03-08
456,476959.483,5429140.687,32.7,2.35,br01,2026-03-08
457,477003.406,5429203.85,41.24,1.51,br01,2026-03-08
458,477009.319,5429192.856,37.12,1.26,br01,2026-03-08
459,477018.597,5429215.676,40.44,4.53,br01,2026-03-08
460,477017.58,5429231.901,41.81,3.33,br01,2026-03-08
461,477009.109,5429176.594,33.32,2.95,br01,2026-03-08
462,476933.403,5429146.655,35.17,3.89,br01,2026-03-08
463,476938.45,5429137.225,32.41,2.03,br01,2026-03-08
464,476974.587,5429131.109,26.53,1.29,br01,2026-03-08
465,476929.517,5429170.483,44.85,2.8,br01,2026-03-08
466,476963.956,5429123.352,32.91,2.16,br01,2026-03-08
467,476930.214,5429169.02,43.85,1.28,br01,2026-03-08
468,477004.726,5429211.996,39.76,3.61,br01,2026-03-08
469,477007.103,5429190.085,36.58,2.27,br01,2026-03-08
470,476991.229,5429201.556,42.72,1.79,br01,2026-03-08
471,477006.685,5429186.821,36.92,2.66,br01,2026-03-08
472,476993.732,5429227.631,44.89,4.02,br01,2026-03-08
473,477016.466,5429203.343,37.18,2.24,br01,2026-03-08
474,476926.27,5429135.678,31.61,1.83,br01,2026-03-08
475,476957.602,5429195.588,46.92,3.26,br01,2026-03-08
476,476932.116,5429126.46,30.09,3.3,br01,2026-03-08
477,476932.239,5429133.119,34.98,1.26,br01,2026-03-08
478,476952.779,5429120.979,33.12,3.48,br01,2026-03-08
479,476984.671,5429139.343,36.36,3.1,br01,2026-03-08
480,477003.198,5429202.566,40.71,2.04,br01,2026-03-08
481,477019.199,5429203.458,35.0,2.01,br01,2026-03-08
482,476991.989,5429175.35,40.65,2.61,br01,2026-03-08
483,476960.731,5429138.524,32.89,2.8,br01,2026-03-08
484,476929.638,5429134.307,34.65,1.82,br01,2026-03-08
485,477005.821,5429237.415,45.6,1.73,br01,2026-03-08
486,477009.221,5429174.163,37.26,1.63,br01,2026-03-08
487,476960.992,5429122.168,30.23,2.02,br01,2026-03-08
488,476981.317,5429115.306,25.79,2.42,br01,2026-03-08
489,476980.784,5429170.055,37.3,3.13,br01,2026-03-08
490,476971.242,5429121.276,30.02,3.88,br01,2026-03-08
491,476935.176,5429136.723,33.42,1.51,br01,2026-03-08
492,476958.081,5429137.227,32.93,2.48,br01,2026-03-08
493,476926.302,5429138.575,34.18,1.36,br01,2026-03-08
494,476942.867,5429192.751,49.97,2.42,br01,2026-03-08
495,476935.866,5429176.734,47.69,2.52,br01,2026-03-08
496,476950.647,5429120.247,33.21,1.75,br01,2026-03-08
497,476950.772,5429132.489,33.72,2.49,br01,2026-03-08
498,476995.718,5429171.528,41.45,5.32,br01,2026-03-08
499,476948.409,5429201.936,49.64,3.03,br01,2026-03-08
500,477016.86,5429206.786,40.45,3.39,br01,2026-03-08
501,476993.082,5429172.924,38.42,3.45,br01,2026-03-08
502,476984.847,5429212.115,43.54,7.3,br01,2026-03-08
503,476990.822,5429231.422,46.48,3.75,br01,2026-03-08
504,477002.818,5429223.439,40.36,2.65,br01,2026-03-08
505,477002.885,5429205.16,38.32,2.64,br01,2026-03-08
506,476994.311,5429163.289,38.72,2.54,br01,2026-03-08
507,476978.318,5429191.812,44.88,1.22,br01,2026-03-08
508,476995.355,5429164.627,36.9,1.99,br01,2026-03-08
509,476955.828,5429134.801,30.59,1.15,br01,2026-03-08
510,476975.583,5429128.455,35.58,3.15,br01,2026-03-08
511,476966.718,5429118.447,31.59,1.37,br01,2026-03-08
512,476936.389,5429136.814,32.51,2.38,br01,2026-03-08
513,477004.867,5429204.675,39.32,2.23,br01,2026-03-08
514,476968.113,5429123.313,30.83,1.94,br01,2026-03-08
515,476987.258,5429146.3,30.96,1.68,br01,2026-03-08
516,476948.545,5429128.523,34.79,1.84,br01,2026-03-08
517,477023.933,5429212.212,41.42,1.41,br01,2026-03-08
518,477015.723,5429203.961,39.14,3.6,br01,2026-03-08
519,476944.546,5429140.912,34.31,2.92,br01,2026-03-08
520,476998.222,5429177.384,38.73,2.05,br01,2026-03-08
521,476931.295,5429178.935,46.45,0.73,br01,2026-03-08
522,476962.934,5429122.934,32.89,1.24,br01,2026-03-08
523,477002.253,5429184.387,36.67,3.08,br01,2026-03-08
524,476986.885,5429183.337,42.54,1.91,br01,2026-03-08
525,477014.835,5429229.526,44.06,0.82,br01,2026-03-08
526,476983.088,5429121.628,29.66,1.46,br01,2026-03-08
527,477004.083,5429172.423,33.51,2.95,br01,2026-03-08
528,476950.1,5429197.614,50.42,2.5,br01,2026-03-08
529,476998.876,5429153.862,38.41,2.01,br01,2026-03-08
530,476955.413,5429197.431,46.37,1.86,br01,2026-03-08
531,476998.77,5429216.9,42.87,3.54,br01,2026-03-08
532,476928.923,5429140.179,34.13,2.39,br01,2026-03-08
533,476959.569,5429123.884,31.4,3.0,br01,2026-03-08
534,476989.352,5429160.892,37.55,2.81,br01,2026-03-08
535,476986.383,5429182.247,43.76,1.1,br01,2026-03-08
536,476956.684,5429198.472,48.17,4.07,br01,2026-03-08
537,476958.442,5429198.091,47.86,2.38,br01,2026-03-08
538,476982.0,5429189.438,39.55,3.04,br01,2026-03-08
539,477024.034,5429215.581,40.49,3.37,br01,2026-03-08
540,476927.847,5429150.725,36.67,2.79,br01,2026-03-08
541,476928.734,5429139.621,33.34,0.97,br01,2026-03-08
542,477018.174,5429207.673,37.28,1.52,br01,2026-03-08
543,476942.716,5429138.488,32.6,3.69,br01,2026-03-08
544,476924.065,5429136.173,32.76,3.65,br01,2026-03-08
545,476997.292,5429178.5,41.85,1.17,br01,2026-03-08
546,476989.728,5429142.134,37.08,2.0,br01,2026-03-08
547,476992.871,5429203.098,40.23,2.14,br01,2026-03-08
548,476954.891,5429133.426,30.99,2.45,br01,2026-03-08
549,476928.84,5429142.18,34.29,3.07,br01,2026-03-08
550,476967.204,5429120.314,31.98,2.05,br01,2026-03-08
551,477013.932,5429206.244,37.56,2.21,br01,2026-03-08
552,476937.585,5429124.179,30.58,1.18,br01,2026-03-08
553,476996.592,5429241.625,45.57,2.29,br01,2026-03-08
554,476982.789,5429180.323,38.16,1.17,br01,2026-03-08
555,476926.974,5429148.807,36.71,4.36,br01,2026-03-08
556,476989.067,5429177.506,39.55,3.12,br01,2026-03-08
557,476981.19,5429191.145,46.47,3.78,br01,2026-03-08
558,476928.487,5429134.556,32.31,1.25,br01,2026-03-08
559,476947.746,5429189.06,47.74,3.78,br01,2026-03-08
560,476990.925,5429173.764,38.44,3.23,br01,2026-03-08
561,476914.992,5429134.298,31.96,2.96,br01,2026-03-08
562,476973.919,5429127.577,28.59,2.26,br01,2026-03-08
563,477011.553,5429233.641,39.46,4.06,br01,2026-03-08
564,476928.257,5429171.35,42.83,2.7,br01,2026-03-08
565,477002.657,5429239.368,41.6,0.98,br01,2026-03-08
566,476938.213,5429177.906,44.81,3.67,br01,2026-03-08
567,476977.238,5429119.434,27.36,3.05,br01,2026-03-08
568,476994.214,5429183.094,39.32,3.28,br01,2026-03-08
569,476957.052,5429134.112,31.41,4.07,br01,2026-03-08
570,476958.747,5429138.602,32.65,2.71,br01,2026-03-08
571,476957.121,5429133.609,30.45,1.41,br01,2026-03-08
572,476931.848,5429128.155,31.44,2.23,br01,2026-03-08
573,476962.661,5429138.311,31.88,1.98,br01,2026-03-08
574,476954.435,5429184.157,47.41,7.63,br01,2026-03-08
575,477012.862,5429182.044,34.84,3.96,br01,2026-03-08
576,477022.889,5429231.416,44.29,3.14,br01,2026-03-08
577,476994.257,5429176.611,39.41,1.82,br01,2026-03-08
578,476994.189,5429229.513,41.97,4.04,br01,2026-03-08
579,476932.974,5429181.265,48.33,1.58,br01,2026-03-08
580,476968.204,5429129.905,28.93,2.35,br01,2026-03-08
581,476990.227,5429182.759,40.78,2.49,br01,2026-03-08
582,477021.625,5429214.775,37.53,2.99,br01,2026-03-08
583,476996.71,5429154.876,38.81,2.21,br01,2026-03-08
584,476968.903,5429132.596,29.12,3.03,br01,2026-03-08
585,476988.094,5429149.841,39.51,2.64,br01,2026-03-08
586,476953.32,5429140.123,32.6,1.78,br01,2026-03-08
587,477007.343,5429241.911,42.9,2.45,br01,2026-03-08
588,476975.766,5429111.947,28.12,2.41,br01,2026-03-08
589,476930.018,5429140.745,34.04,1.91,br01,2026-03-08
590,476977.789,5429169.969,39.64,4.23,br01,2026-03-08
591,476978.676,5429205.858,41.7,2.93,br01,2026-03-08
592,476952.064,5429203.728,49.94,5.05,br01,2026-03-08
593,476963.894,5429121.931,32.85,2.03,br01,2026-03-08
594,476981.06,5429141.693,35.71,1.94,br01,2026-03-08
595,477002.133,5429196.131,40.49,3.17,br01,2026-03-08
596,476983.295,5429214.543,42.56,4.42,br01,2026-03-08
597,476931.697,5429181.165,47.61,2.36,br01,2026-03-08
598,476933.622,5429137.123,34.48,2.25,br01,2026-03-08
599,476957.459,5429135.98,31.91,1.5,br01,2026-03-08
600,476982.471,5429178.659,41.05,4.83,br01,2026-03-08
601,477006.982,5429191.925,35.69,1.62,br01,2026-03-08
602,476980.6,5429128.279,34.94,0.71,br01,2026-03-08
603,477013.18,5429209.42,35.51,2.81,br01,2026-03-08
604,477022.042,5429233.42,42.57,3.67,br01,2026-03-08
605,477000.719,5429226.002,40.92,2.92,br01,2026-03-08
606,477010.719,5429210.709,37.15,3.17,br01,2026-03-08
607,476967.604,5429202.93,46.65,1.48,br01,2026-03-08
608,476954.534,5429154.543,34.46,5.4,br01,2026-03-08
609,476995.967,5429201.91,39.28,3.07,br01,2026-03-08
610,477016.388,5429206.54,39.72,1.22,br01,2026-03-08
611,476933.471,5429191.18,51.12,3.7,br01,2026-03-08
612,477015.098,5429227.706,43.61,2.11,br01,2026-03-08
613,476924.407,5429133.768,31.73,4.48,br01,2026-03-08
614,476924.806,5429172.376,47.85,1.16,br01,2026-03-08
615,476989.961,5429140.734,36.28,2.45,br01,2026-03-08
616,476992.585,5429177.063,39.22,2.73,br01,2026-03-08
617,476992.714,5429174.275,39.54,1.3,br01,2026-03-08
618,476949.73,5429130.401,34.71,3.94,br01,2026-03-08
619,476922.251,5429140.628,32.22,3.58,br01,2026-03-08
620,476935.081,5429145.826,34.03,1.34,br01,2026-03-08
621,476937.51,5429186.092,47.96,3.56,br01,2026-03-08
622,476981.187,5429167.867,34.04,1.93,br01,2026-03-08
623,476995.268,5429246.287,42.55,4.85,br01,2026-03-08
624,476984.834,5429155.576,38.37,1.95,br01,2026-03-08
625,476987.97,5429142.605,34.95,1.02,br01,2026-03-08
626,476962.117,5429134.069,30.28,3.41,br01,2026-03-08
627,476965.182,5429125.076,31.36,2.16,br01,2026-03-08
628,476955.271,5429157.79,35.87,2.44,br01,2026-03-08
629,476999.439,5429159.611,35.13,0.95,br01,2026-03-08
630,476950.18,5429202.782,49.37,2.42,br01,2026-03-08
631,476993.812,5429201.692,42.34,0.88,br01,2026-03-08
632,476986.055,5429129.69,29.0,2.1,br01,2026-03-08
633,476922.527,5429175.319,48.09,2.8,br01,2026-03-08
634,476938.061,5429123.306,29.25,2.7,br01,2026-03-08
635,476949.434,5429138.393,32.21,2.21,br01,2026-03-08
636,476951.283,5429183.772,45.29,2.39,br01,2026-03-08
637,476928.685,5429158.049,37.47,3.38,br01,2026-03-08
638,477003.03,5429197.529,34.35,2.28,br01,2026-03-08
639,477005.56,5429169.69,33.98,2.14,br01,2026-03-08
640,476948.305,5429138.906,32.67,0.94,br01,2026-03-08
641,476949.832,5429139.985,30.93,3.37,br01,2026-03-08
642,477021.857,5429221.942,34.97,3.87,br01,2026-03-08
643,476974.474,5429152.621,40.49,1.01,br01,2026-03-08
644,477005.414,5429242.868,41.29,2.42,br01,2026-03-08
645,476936.874,5429134.208,30.81,1.86,br01,2026-03-08
646,477006.159,5429184.822,36.77,1.07,br01,2026-03-08
647,476956.979,5429158.548,19.03,1.73,br01,2026-03-08
648,476983.71,5429183.343,41.0,1.86,br01,2026-03-08
649,477023.384,5429228.774,40.73,1.66,br01,2026-03-08
650,477003.365,5429164.671,32.57,3.32,br01,2026-03-08
651,477018.958,5429208.45,34.85,2.5,br01,2026-03-08
652,476949.572,5429192.305,47.5,3.37,br01,2026-03-08
653,477003.69,5429223.062,39.97,4.96,br01,2026-03-08
654,476976.455,5429123.306,29.04,2.58,br01,2026-03-08
655,476937.516,5429135.479,31.35,2.05,br01,2026-03-08
656,476952.246,5429201.819,49.79,1.28,br01,2026-03-08
657,476959.26,5429157.662,35.27,3.36,br01,2026-03-08
658,476935.2,5429182.797,45.86,3.53,br01,2026-03-08
659,476979.967,5429140.618,33.22,2.32,br01,2026-03-08
660,476980.504,5429112.984,24.08,1.95,br01,2026-03-08
661,476948.203,5429198.577,46.5,3.49,br01,2026-03-08
662,476923.033,5429177.854,49.76,5.18,br01,2026-03-08
663,476951.312,5429190.927,47.53,5.57,br01,2026-03-08
664,476926.833,5429159.152,37.11,3.28,br01,2026-03-08
665,476973.194,5429128.851,33.83,2.36,br01,2026-03-08
666,476959.811,5429196.159,46.06,3.51,br01,2026-03-08
667,476927.6,5429172.43,45.19,2.18,br01,2026-03-08
668,476979.599,5429149.154,40.71,1.2,br01,2026-03-08
669,476957.892,5429154.958,32.06,3.3,br01,2026-03-08
670,476939.558,5429138.611,32.35,2.64,br01,2026-03-08
671,476932.336,5429137.965,33.62,1.56,br01,2026-03-08
672,476977.642,5429194.149,42.96,4.55,br01,2026-03-08
673,477018.581,5429204.413,36.55,1.22,br01,2026-03-08
674,477001.549,5429169.414,33.15,3.2,br01,2026-03-08
675,477021.637,5429227.416,37.41,3.09,br01,2026-03-08
676,476965.01,5429120.631,32.42,1.94,br01,2026-03-08
677,476935.563,5429178.492,48.88,1.61,br01,2026-03-08
678,476965.453,5429123.012,32.2,1.91,br01,2026-03-08
679,476963.288,5429125.028,28.49,3.31,br01,2026-03-08
680,476923.47,5429144.745,32.74,4.09,br01,2026-03-08
681,476971.844,5429123.651,30.37,1.56,br01,2026-03-08
682,476970.869,5429145.747,35.28,4.92,br01,2026-03-08
683,476927.037,5429156.129,36.72,3.65,br01,2026-03-08
684,476955.42,5429202.855,45.85,3.99,br01,2026-03-08
685,476991.396,5429148.232,36.34,1.9,br01,2026-03-08
686,477014.836,5429208.029,37.76,2.4,br01,2026-03-08
687,476965.247,5429141.53,29.61,3.18,br01,2026-03-08
688,476990.033,5429230.407,46.82,2.57,br01,2026-03-08
689,476933.024,5429140.207,33.29,3.1,br01,2026-03-08
690,476959.383,5429133.166,30.06,3.57,br01,2026-03-08
691,477016.645,5429233.2,40.95,4.07,br01,2026-03-08
692,476937.182,5429176.433,41.69,2.28,br01,2026-03-08
693,476949.624,5429134.929,30.32,3.59,br01,2026-03-08
694,477012.435,5429231.038,38.85,2.62,br01,2026-03-08
695,476944.866,5429196.911,48.0,4.62,br01,2026-03-08
696,476994.5,5429175.316,39.89,3.24,br01,2026-03-08
697,477022.98,5429216.134,35.92,2.04,br01,2026-03-08
698,476932.796,5429134.173,34.46,1.82,br01,2026-03-08
699,476951.403,5429140.403,31.12,1.86,br01,2026-03-08
700,476985.351,5429215.005,42.97,2.03,br01,2026-03-08
701,476986.235,5429146.067,36.11,1.95,br01,2026-03-08
702,477017.733,5429204.996,38.41,1.85,br01,2026-03-08
703,476997.406,5429246.374,43.31,2.53,br01,2026-03-08
704,477002.242,5429241.612,44.3,4.93,br01,2026-03-08
705,476908.101,5429140.577,32.74,5.2,br01,2026-03-08
706,476934.52,5429194.246,49.0,4.77,br01,2026-03-08
707,476988.974,5429228.969,42.64,3.38,br01,2026-03-08
708,477016.985,5429225.577,38.65,2.49,br01,2026-03-08
709,477006.461,5429218.422,44.3,2.45,br01,2026-03-08
710,476961.413,5429140.369,32.61,2.53,br01,2026-03-08
711,476933.929,5429130.366,30.68,1.31,br01,2026-03-08
712,476922.017,5429173.166,48.09,3.61,br01,2026-03-08
713,477006.111,5429195.514,36.58,2.35,br01,2026-03-08
714,476944.532,5429136.232,32.47,1.28,br01,2026-03-08
715,477005.801,5429241.221,44.16,1.16,br01,2026-03-08
716,476954.166,5429196.396,45.56,2.38,br01,2026-03-08
717,476981.725,5429121.797,29.91,3.97,br01,2026-03-08
718,476993.681,5429152.796,32.67,1.29,br01,2026-03-08
719,477004.424,5429234.914,42.27,2.53,br01,2026-03-08
720,476957.978,5429141.94,31.77,5.24,br01,2026-03-08
721,476967.516,5429207.41,44.43,3.55,br01,2026-03-08
722,476936.415,5429140.019,31.38,1.76,br01,2026-03-08
723,476967.631,5429126.256,30.55,3.72,br01,2026-03-08
724,476929.104,5429127.802,29.42,2.15,br01,2026-03-08
725,477026.775,5429230.269,37.51,3.82,br01,2026-03-08
726,477011.719,5429215.286,39.68,4.48,br01,2026-03-08
727,476956.148,5429157.476,35.86,1.18,br01,2026-03-08
728,476998.945,5429226.85,41.3,5.87,br01,2026-03-08
729,476990.56,5429151.463,42.47,2.52,br01,2026-03-08
730,476985.177,5429184.402,43.04,2.87,br01,2026-03-08
731,477008.723,5429232.542,37.8,1.2,br01,2026-03-08
732,476987.536,5429215.544,44.24,2.18,br01,2026-03-08
733,477018.464,5429220.133,39.48,1.26,br01,2026-03-08
734,476935.683,5429191.083,51.01,2.81,br01,2026-03-08
735,476929.128,5429155.102,35.36,3.15,br01,2026-03-08
736,476934.396,5429138.443,32.06,2.04,br01,2026-03-08
737,477008.299,5429182.278,28.51,2.87,br01,2026-03-08
738,476930.349,5429156.521,36.53,3.29,br01,2026-03-08
739,476979.943,5429171.517,35.9,1.35,br01,2026-03-08
740,477005.159,5429194.99,36.55,1.25,br01,2026-03-08
741,476994.539,5429181.711,41.01,1.55,br01,2026-03-08
742,476985.866,5429132.59,30.58,2.92,br01,2026-03-08
743,476932.867,5429183.494,46.87,3.43,br01,2026-03-08
744,476982.031,5429183.614,37.34,2.28,br01,2026-03-08
745,476909.953,5429141.077,33.2,1.62,br01,2026-03-08
746,477009.891,5429183.784,35.19,3.35,br01,2026-03-08
747,477025.949,5429232.397,39.48,3.53,br01,2026-03-08
748,476944.605,5429137.638,32.01,1.43,br01,2026-03-08
749,476934.19,5429182.072,45.83,1.28,br01,2026-03-08
750,476970.2,5429131.772,27.35,2.42,br01,2026-03-08
751,476990.233,5429176.403,37.78,3.09,br01,2026-03-08
752,476977.324,5429153.37,34.54,3.57,br01,2026-03-08
753,476944.665,5429195.239,46.53,2.88,br01,2026-03-08
754,477001.948,5429181.856,32.36,2.05,br01,2026-03-08
755,476940.606,5429134.758,30.36,3.67,br01,2026-03-08
756,476948.397,5429200.342,47.09,1.44,br01,2026-03-08
757,477017.714,5429216.326,37.9,1.63,br01,2026-03-08
758,477024.32,5429232.033,41.76,1.35,br01,2026-03-08
759,476993.505,5429165.108,37.35,3.73,br01,2026-03-08
760,476937.481,5429190.417,46.71,2.94,br01,2026-03-08
761,476940.423,5429215.945,48.11,2.19,br01,2026-03-08
762,476982.368,5429126.961,31.23,1.55,br01,2026-03-08
763,477021.087,5429229.203,40.65,3.66,br01,2026-03-08
764,477004.375,5429180.504,35.63,2.95,br01,2026-03-08
765,476957.489,5429157.576,19.22,1.48,br01,2026-03-08
766,477005.341,5429214.135,40.14,1.79,br01,2026-03-08
767,476940.094,5429183.642,46.51,4.88,br01,2026-03-08
768,476977.136,5429224.556,43.38,5.07,br01,2026-03-08
769,476982.252,5429117.27,31.04,2.21,br01,2026-03-08
770,476966.096,5429119.796,32.97,1.46,br01,2026-03-08
771,476963.508,5429135.703,30.56,2.75,br01,2026-03-08
772,476975.248,5429121.906,28.95,3.55,br01,2026-03-08
773,476952.16,5429135.745,32.09,2.47,br01,2026-03-08
774,476933.941,5429192.393,47.48,0.89,br01,2026-03-08
775,476960.659,5429143.538,29.2,3.61,br01,2026-03-08
776,476968.065,5429109.546,26.35,2.02,br01,2026-03-08
777,476985.077,5429177.938,38.87,1.31,br01,2026-03-08
778,477003.989,5429163.094,33.94,1.41,br01,2026-03-08
779,476952.379,5429196.637,47.64,2.5,br01,2026-03-08
780,476978.163,5429127.436,38.46,2.27,br01,2026-03-08
781,476989.753,5429134.553,29.9,3.01,br01,2026-03-08
782,477020.598,5429202.743,32.42,4.49,br01,2026-03-08
783,476992.505,5429231.957,36.62,2.34,br01,2026-03-08
784,476910.085,5429139.431,31.52,1.72,br01,2026-03-08
785,477001.428,5429245.535,44.55,3.29,br01,2026-03-08
786,476941.261,5429193.426,47.07,1.33,br01,2026-03-08
787,476968.05,5429201.05,42.0,1.89,br01,2026-03-08
788,476942.248,5429136.772,31.62,2.19,br01,2026-03-08
789,477013.205,5429207.671,35.78,1.89,br01,2026-03-08
790,476946.26,5429191.218,48.95,5.43,br01,2026-03-08
791,477009.766,5429233.635,39.49,4.42,br01,2026-03-08
792,476935.699,5429167.614,39.56,4.69,br01,2026-03-08
793,476909.484,5429137.653,31.06,2.55,br01,2026-03-08
794,477005.529,5429176.412,32.76,1.81,br01,2026-03-08
795,476976.592,5429149.3,33.12,3.46,br01,2026-03-08
796,477009.476,5429195.051,34.03,3.28,br01,2026-03-08
797,476910.671,5429150.222,34.36,3.26,br01,2026-03-08
798,477004.308,5429193.324,37.34,4.11,br01,2026-03-08
799,476941.057,5429136.455,25.77,1.53,br01,2026-03-08
800,476940.968,5429137.665,30.36,1.46,br01,2026-03-08
801,476940.485,5429194.17,48.17,4.6,br01,2026-03-08
802,476968.069,5429120.155,31.02,1.75,br01,2026-03-08
803,477020.667,5429205.952,33.21,4.15,br01,2026-03-08
804,476956.851,5429139.218,31.25,1.06,br01,2026-03-08
805,476929.876,5429182.342,45.18,3.96,br01,2026-03-08
806,476947.414,5429192.641,46.94,2.41,br01,2026-03-08
807,477014.053,5429218.736,36.2,3.21,br01,2026-03-08
808,476942.979,5429189.115,44.31,3.38,br01,2026-03-08
809,476947.288,5429204.221,46.66,4.17,br01,2026-03-08
810,476986.9,5429185.91,38.29,4.38,br01,2026-03-08
811,476978.341,5429122.399,26.88,2.29,br01,2026-03-08
812,476997.197,5429176.179,39.57,2.68,br01,2026-03-08
813,476975.284,5429120.266,27.77,1.25,br01,2026-03-08
814,476927.41,5429173.555,45.61,1.8,br01,2026-03-08
815,476933.196,5429166.038,38.12,3.45,br01,2026-03-08
816,476996.003,5429174.447,36.34,1.38,br01,2026-03-08
817,476988.354,5429157.9,37.82,3.46,br01,2026-03-08
818,476973.448,5429130.118,33.84,1.1,br01,2026-03-08
819,476937.269,5429139.025,32.86,3.68,br01,2026-03-08
820,476935.05,5429148.631,34.36,1.5,br01,2026-03-08
821,476930.625,5429183.988,44.39,3.7,br01,2026-03-08
822,476983.307,5429198.246,39.44,4.73,br01,2026-03-08
823,476935.756,5429180.74,48.28,1.48,br01,2026-03-08
824,476924.815,5429170.642,45.81,3.77,br01,2026-03-08
825,477003.307,5429209.905,37.17,1.93,br01,2026-03-08
826,476912.139,5429141.587,32.19,6.65,br01,2026-03-08
827,476966.58,5429110.243,26.77,2.5,br01,2026-03-08
828,477007.251,5429197.883,42.12,4.45,br01,2026-03-08
829,476940.903,5429191.29,49.19,2.37,br01,2026-03-08
830,476956.708,5429200.391,45.92,1.1,br01,2026-03-08
831,476957.157,5429150.73,32.35,4.23,br01,2026-03-08
832,476966.623,5429132.708,29.23,3.55,br01,2026-03-08
833,476967.513,5429118.953,31.2,0.9,br01,2026-03-08
834,477023.705,5429208.629,39.41,2.59,br01,2026-03-08
835,477017.353,5429238.894,39.82,2.81,br01,2026-03-08
836,476997.813,5429182.327,38.63,0.84,br01,2026-03-08
837,477019.274,5429221.162,39.56,2.58,br01,2026-03-08
838,477002.007,5429200.675,39.53,3.97,br01,2026-03-08
839,476961.979,5429139.354,33.41,1.77,br01,2026-03-08
840,476991.817,5429139.236,34.95,3.13,br01,2026-03-08
841,477012.919,5429203.503,35.57,4.53,br01,2026-03-08
842,476994.891,5429230.396,40.62,2.8,br01,2026-03-08
